model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,20,16,5,0.2288,0.3522,0.1234,-0.0305,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,0,0.0152,0.0829,0.0677,0.0065,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,0,0.0099,0.1735,0.1636,-0.0224,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,0,0.034,0.2042,0.1702,-0.0449,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,0,0.1204,0.2729,0.1525,0.0086,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,0,0.2395,0.2707,0.0312,-0.081,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,1,0.0604,0.0798,0.0195,-0.0134,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,1,0.039,0.201,0.162,0.0486,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,1,0.1213,0.2158,0.0945,0.0116,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,1,0.1551,0.2291,0.0739,-0.0055,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,1,0.1962,0.2458,0.0495,-0.025,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,2,0.0669,0.0818,0.015,-0.0084,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,2,0.0513,0.136,0.0847,-0.0017,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,2,0.0754,0.189,0.1136,-0.0248,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,2,0.1198,0.1496,0.0298,-0.0052,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,2,0.2087,0.1642,-0.0445,0.0231,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,3,-0.0008,0.0631,0.0639,-0.0419,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,3,0.0257,0.0829,0.0572,0.0202,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,3,0.0641,0.1419,0.0778,-0.0375,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,3,0.1525,0.2601,0.1076,-0.0268,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,3,0.2296,0.2265,-0.003,-0.0347,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,4,0.038,0.0729,0.0349,-0.0265,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,4,0.0488,0.1024,0.0536,-0.0019,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,4,0.0613,0.2085,0.1472,-0.0156,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,4,0.1488,0.2053,0.0565,0.0357,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,4,0.2142,0.1411,-0.073,-0.0066,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,2,5,0.037,0.0654,0.0284,-0.0458,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,3,5,0.07,0.1361,0.0661,0.0373,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,5,5,0.077,0.213,0.1361,-0.0535,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,8,5,0.1316,0.2597,0.128,-0.0333,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,24,16,5,0.2055,0.2008,-0.0047,-0.0661,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,0,0.0675,0.0702,0.0027,-0.0331,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,0,0.0946,0.1141,0.0195,-0.008,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,0,0.0995,0.1813,0.0817,-0.0601,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,0,0.1447,0.2079,0.0632,-0.0487,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,0,0.2205,0.0304,-0.1901,0.0042,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,1,0.0519,0.0356,-0.0163,0.0234,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,1,0.0699,0.1033,0.0333,0.0305,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,1,0.0752,0.1717,0.0965,0.004,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,1,0.1212,0.0232,-0.098,0.0134,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,1,0.2424,0.0016,-0.2409,0.0441,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,2,0.0591,0.0782,0.0192,-0.0111,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,2,0.0385,0.1297,0.0911,-0.0203,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,2,0.08,0.2167,0.1367,-0.0041,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,2,0.1087,0.1891,0.0804,0.0117,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,2,0.237,0.1088,-0.1282,-0.0336,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,3,0.0142,0.0367,0.0225,-0.0025,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,3,0.0417,0.1261,0.0843,0.0336,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,3,0.0916,0.1841,0.0925,-0.0117,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,3,0.0778,0.0758,-0.0021,0.0691,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,3,0.2178,0.1225,-0.0952,0.0094,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,4,-0.0202,0.064,0.0842,0.0153,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,4,0.0833,0.1199,0.0366,0.007,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,4,0.0733,0.1569,0.0835,0.0136,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,4,0.1247,0.1525,0.0278,0.0628,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,4,0.2391,0.0707,-0.1684,0.0198,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,2,5,0.0401,0.0587,0.0185,0.0174,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,3,5,-0.0067,0.1114,0.1182,-0.0163,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,5,5,0.1109,0.1459,0.0351,0.001,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,8,5,0.1125,0.1078,-0.0047,-0.0738,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b2,fictional,2,last,28,16,5,0.2346,-0.0258,-0.2604,-0.068,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,0,-0.0315,-0.0315,0.0,-0.0171,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,0,-0.0315,-0.0315,0.0,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,0,-0.0315,-0.0315,0.0,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,0,-0.0315,-0.0277,0.0038,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,0,-0.0315,-0.0277,0.0038,-0.0077,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,1,-0.0541,-0.0541,0.0,0.0127,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,1,-0.0541,-0.0541,0.0,0.0127,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,1,-0.0541,-0.0541,0.0,0.0127,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,1,-0.0541,-0.0541,0.0,0.0127,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,1,-0.0541,-0.0424,0.0116,0.0019,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,2,-0.0738,-0.0714,0.0023,-0.0219,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,2,-0.0738,-0.0714,0.0023,-0.0347,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,2,-0.0738,-0.0738,0.0,-0.0219,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,2,-0.0738,-0.0738,0.0,-0.0219,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,2,-0.0738,-0.0479,0.0259,-0.0285,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,3,-0.0287,-0.0287,0.0,-0.0245,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,3,-0.0287,-0.0287,0.0,-0.0245,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,3,-0.0287,-0.0287,0.0,-0.0245,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,3,-0.0287,-0.0287,0.0,-0.0245,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,3,-0.0287,-0.0164,0.0123,-0.0396,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,4,-0.0585,-0.0585,0.0,0.0156,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,4,-0.0585,-0.0566,0.0019,0.0156,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,4,-0.0585,-0.0585,0.0,0.0272,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,4,-0.0585,-0.0585,0.0,0.0272,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,4,-0.0585,-0.0585,0.0,0.0272,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,2,5,-0.082,-0.082,0.0,0.01,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,3,5,-0.082,-0.082,0.0,0.01,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,5,5,-0.082,-0.082,0.0,0.01,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,8,5,-0.082,-0.082,0.0,0.0059,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,0,16,5,-0.082,-0.082,0.0,-0.0021,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,0,0.0413,0.0842,0.0429,0.0031,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,0,0.0408,0.2005,0.1597,-0.0589,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,0,0.1121,0.1706,0.0584,0.0019,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,0,0.1392,0.2531,0.1138,-0.0464,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,0,0.2169,0.2645,0.0477,-0.033,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,1,0.0149,0.1467,0.1318,0.0253,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,1,0.0399,0.2088,0.1689,0.0289,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,1,0.1295,0.2815,0.152,0.0086,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,1,0.1461,0.2735,0.1274,0.0,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,1,0.2624,0.2883,0.0259,-0.0061,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,2,0.0426,0.0599,0.0173,-0.0204,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,2,0.0585,0.169,0.1105,-0.0807,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,2,0.0931,0.2014,0.1083,-0.0283,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,2,0.1972,0.2428,0.0456,-0.017,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,2,0.2374,0.2496,0.0122,-0.0061,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,3,0.0841,0.0848,0.0006,-0.0276,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,3,0.0839,0.1834,0.0994,-0.0031,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,3,0.1681,0.2272,0.059,0.0017,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,3,0.1978,0.245,0.0472,-0.0072,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,3,0.2345,0.2954,0.0609,0.0181,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,4,0.0356,0.1506,0.115,0.0283,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,4,0.0497,0.1672,0.1175,-0.0026,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,4,0.0909,0.2287,0.1378,-0.0235,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,4,0.1701,0.2901,0.12,-0.0262,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,4,0.2758,0.2719,-0.0039,-0.0725,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,2,5,0.0357,0.1299,0.0942,0.0102,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,3,5,0.0788,0.1666,0.0878,-0.0353,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,5,5,0.1362,0.1751,0.0388,-0.0135,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,8,5,0.1379,0.2914,0.1534,-0.0162,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,4,16,5,0.1988,0.2905,0.0917,0.0086,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,0,0.0912,0.1493,0.0582,0.0098,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,0,0.0789,0.2816,0.2027,-0.0369,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,0,0.1258,0.2775,0.1517,-0.0416,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,0,0.1969,0.3427,0.1458,-0.0831,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,0,0.2991,0.3347,0.0356,-0.0349,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,1,0.0032,0.1438,0.1406,-0.0351,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,1,0.0545,0.201,0.1465,-0.0345,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,1,0.101,0.304,0.2029,-0.0249,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,1,0.1772,0.3561,0.1789,-0.0346,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,1,0.2744,0.4039,0.1295,-0.0299,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,2,0.095,0.1387,0.0437,0.0163,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,2,0.0618,0.2423,0.1805,0.0079,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,2,0.1386,0.3071,0.1685,-0.0557,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,2,0.184,0.353,0.169,0.0037,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,2,0.2762,0.4197,0.1436,-0.0682,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,3,0.0713,0.1622,0.0909,-0.0608,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,3,0.0969,0.2098,0.1128,-0.0564,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,3,0.1184,0.3081,0.1897,-0.0396,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,3,0.1533,0.3415,0.1882,-0.026,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,3,0.3097,0.3694,0.0597,-0.0273,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,4,0.064,0.1552,0.0912,0.0308,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,4,0.095,0.2555,0.1605,0.0076,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,4,0.1122,0.345,0.2328,-0.0511,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,4,0.2319,0.3679,0.136,-0.0428,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,4,0.3162,0.3767,0.0604,0.0026,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,2,5,0.0578,0.1189,0.0611,0.0002,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,3,5,0.0811,0.2123,0.1311,-0.0081,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,5,5,0.1284,0.2807,0.1523,-0.0041,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,8,5,0.1424,0.3225,0.18,0.0217,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,8,16,5,0.2611,0.3406,0.0795,0.0157,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,0,0.0401,0.131,0.0908,-0.0315,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,0,0.0356,0.1748,0.1392,-0.0745,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,0,0.1168,0.3292,0.2124,-0.0678,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,0,0.2072,0.288,0.0808,-0.0371,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,0,0.2944,0.3489,0.0545,-0.0703,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,1,0.0359,0.1281,0.0922,0.0153,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,1,0.0712,0.2339,0.1627,-0.0043,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,1,0.0848,0.3164,0.2316,0.0076,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,1,0.1791,0.34,0.1609,-0.0001,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,1,0.2995,0.3301,0.0307,-0.0273,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,2,0.0693,0.1805,0.1111,-0.0054,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,2,0.0662,0.1901,0.124,-0.0274,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,2,0.0722,0.2817,0.2095,0.004,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,2,0.1819,0.3245,0.1426,0.0117,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,2,0.2563,0.4192,0.1629,-0.0112,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,3,0.0833,0.1346,0.0513,0.0195,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,3,0.0214,0.1572,0.1358,0.0042,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,3,0.1252,0.2713,0.1461,0.0274,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,3,0.1799,0.3057,0.1259,0.0128,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,3,0.2814,0.4382,0.1568,0.0,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,4,0.0584,0.1253,0.067,-0.0137,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,4,0.0314,0.2383,0.207,0.0136,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,4,0.1408,0.3098,0.1689,-0.0281,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,4,0.1656,0.3994,0.2338,-0.0387,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,4,0.3002,0.3519,0.0517,-0.0367,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,2,5,0.0253,0.1079,0.0826,0.0146,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,3,5,0.0572,0.2132,0.156,0.0408,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,5,5,0.0872,0.2429,0.1557,-0.0047,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,8,5,0.1995,0.3251,0.1255,-0.022,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,12,16,5,0.265,0.3619,0.0969,-0.0007,42,18
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,fictional_b3,fictional,3,premise,16,2,0,0.0549,0.0885,0.0335,0.0216,42,18
